+-------------------------------+------------------------------------------------------------------------------+---------+----------+---------+-----------+------------------------------------------------------+--------+-------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+-------------------------------+------------------------------------------------------------------------------+---------+----------+---------+-----------+------------------------------------------------------+--------+-------------------------------------------+
| Mod name                      | Registry name                                                                | BlockID | Subtypes | Item ID | Item meta | Display name                                         | Exists | Ore Dict keys                             |
| Natura                        | natura:amaranth_fence_gate                                                   |    1541 |    false |    5771 |         0 | Amaranth Fence Gate                                  | true   |                                           |
| Natura                        | natura:amaranth_pressure_plate                                               |    1538 |    false |    5768 |         0 | Amaranth Pressure Plate                              | true   |                                           |
| Natura                        | natura:amaranth_trap_door                                                    |    1539 |    false |    5769 |         0 | Amaranth Trap Door                                   | true   |                                           |
| Natura                        | natura:barley_crop                                                           |    1475 |    false |    5700 |         0 | tile.natura.barley_crop.name                         | true   | plant                                     |
| Natura                        | natura:blaze_hopper                                                          |    1517 |    false |    5746 |         0 | Blaze Hopper                                         | true   |                                           |
| Natura                        | natura:blaze_rail                                                            |    1521 |    false |    5750 |         0 | Blaze Rail                                           | true   |                                           |
| Natura                        | natura:blaze_rail_activator                                                  |    1523 |    false |    5752 |         0 | Activator Blaze Rail                                 | true   |                                           |
| Natura                        | natura:blaze_rail_detector                                                   |    1524 |    false |    5753 |         0 | Detector Blaze Rail                                  | true   |                                           |
| Natura                        | natura:blaze_rail_golden                                                     |    1522 |    false |    5751 |         0 | Powered Blaze Rail                                   | true   |                                           |
| Natura                        | natura:bloodwood_button                                                      |    1579 |    false |    5809 |         0 | Bloodwood Button                                     | true   |                                           |
| Natura                        | natura:bloodwood_fence                                                       |    1582 |    false |    5812 |         0 | Bloodwood Fence                                      | true   |                                           |
| Natura                        | natura:bloodwood_fence_gate                                                  |    1583 |    false |    5813 |         0 | Bloodwood Fence Gate                                 | true   |                                           |
| Natura                        | natura:bloodwood_pressure_plate                                              |    1580 |    false |    5810 |         0 | Bloodwood Pressure Plate                             | true   |                                           |
| Natura                        | natura:bloodwood_trap_door                                                   |    1581 |    false |    5811 |         0 | Bloodwood Trap Door                                  | true   |                                           |
| Natura                        | natura:bluebells_flower                                                      |    1458 |    false |    5683 |         0 | Bluebells                                            | true   | plant                                     |
| Natura                        | natura:clouds                                                                |    1443 |     true |    5661 |         0 | Cloud                                                | true   |                                           |
| Natura                        | natura:clouds                                                                |    1443 |     true |    5661 |         1 | Dark Cloud                                           | true   |                                           |
| Natura                        | natura:clouds                                                                |    1443 |     true |    5661 |         2 | Ash Cloud                                            | true   |                                           |
| Natura                        | natura:clouds                                                                |    1443 |     true |    5661 |         3 | Sulfur Cloud                                         | true   |                                           |
| Natura                        | natura:colored_grass                                                         |    1444 |     true |    5669 |         0 | Topiary Grass                                        | true   |                                           |
| Natura                        | natura:colored_grass                                                         |    1444 |     true |    5669 |         1 | Bluegrass                                            | true   |                                           |
| Natura                        | natura:colored_grass                                                         |    1444 |     true |    5669 |         2 | Autumnal Grass                                       | true   |                                           |
| Natura                        | natura:colored_grass_slab                                                    |    1445 |     true |    5670 |         0 | Topiary Grass Slab                                   | true   |                                           |
| Natura                        | natura:colored_grass_slab                                                    |    1445 |     true |    5670 |         1 | Bluegrass Slab                                       | true   |                                           |
| Natura                        | natura:colored_grass_slab                                                    |    1445 |     true |    5670 |         2 | Autumnal Grass Slab                                  | true   |                                           |
| Natura                        | natura:colored_grass_stairs_autumnal                                         |    1448 |    false |    5673 |         0 | Autumnal Grass Stairs                                | true   |                                           |
| Natura                        | natura:colored_grass_stairs_bluegrass                                        |    1447 |    false |    5672 |         0 | Bluegrass Stairs                                     | true   |                                           |
| Natura                        | natura:colored_grass_stairs_topiary                                          |    1446 |    false |    5671 |         0 | Topiary Grass Stairs                                 | true   |                                           |
| Natura                        | natura:cotton_crop                                                           |    1476 |    false |    5701 |         0 | tile.natura.cotton_crop.name                         | true   | plant                                     |
| Natura                        | natura:darkwood_button                                                       |    1589 |    false |    5819 |         0 | Darkwood Button                                      | true   |                                           |
| Natura                        | natura:darkwood_fence                                                        |    1592 |    false |    5822 |         0 | Darkwood Fence                                       | true   |                                           |
| Natura                        | natura:darkwood_fence_gate                                                   |    1593 |    false |    5823 |         0 | Darkwood Fence Gate                                  | true   |                                           |
| Natura                        | natura:darkwood_pressure_plate                                               |    1590 |    false |    5820 |         0 | Darkwood Pressure Plate                              | true   |                                           |
| Natura                        | natura:darkwood_trap_door                                                    |    1591 |    false |    5821 |         0 | Darkwood Trap Door                                   | true   |                                           |
| Natura                        | natura:eucalyptus_button                                                     |    1552 |    false |    5782 |         0 | Eucalyptus Button                                    | true   |                                           |
| Natura                        | natura:eucalyptus_fence                                                      |    1555 |    false |    5785 |         0 | Eucalyptus Fence                                     | true   |                                           |
| Natura                        | natura:eucalyptus_fence_gate                                                 |    1556 |    false |    5786 |         0 | Eucalyptus Fence Gate                                | true   |                                           |
| Natura                        | natura:eucalyptus_pressure_plate                                             |    1553 |    false |    5783 |         0 | Eucalyptus Pressure Plate                            | true   |                                           |
| Natura                        | natura:eucalyptus_trap_door                                                  |    1554 |    false |    5784 |         0 | Eucalyptus Trap Door                                 | true   |                                           |
| Natura                        | natura:fusewood_button                                                       |    1584 |    false |    5814 |         0 | Fusewood Button                                      | true   |                                           |
| Natura                        | natura:fusewood_fence                                                        |    1587 |    false |    5817 |         0 | Fusewood Fence                                       | true   |                                           |
| Natura                        | natura:fusewood_fence_gate                                                   |    1588 |    false |    5818 |         0 | Fusewood Fence Gate                                  | true   |                                           |
| Natura                        | natura:fusewood_pressure_plate                                               |    1585 |    false |    5815 |         0 | Fusewood Pressure Plate                              | true   |                                           |
| Natura                        | natura:fusewood_trap_door                                                    |    1586 |    false |    5816 |         0 | Fusewood Trap Door                                   | true   |                                           |
| Natura                        | natura:ghostwood_button                                                      |    1574 |    false |    5804 |         0 | Ghostwood Button                                     | true   |                                           |
| Natura                        | natura:ghostwood_fence                                                       |    1577 |    false |    5807 |         0 | Ghostwood Fence                                      | true   |                                           |
| Natura                        | natura:ghostwood_fence_gate                                                  |    1578 |    false |    5808 |         0 | Ghostwood Fence Gate                                 | true   |                                           |
| Natura                        | natura:ghostwood_pressure_plate                                              |    1575 |    false |    5805 |         0 | Ghostwood Pressure Plate                             | true   |                                           |
| Natura                        | natura:ghostwood_trap_door                                                   |    1576 |    false |    5806 |         0 | Ghostwood Trap Door                                  | true   |                                           |
| Natura                        | natura:hopseed_button                                                        |    1557 |    false |    5787 |         0 | Hopseed Button                                       | true   |                                           |
| Natura                        | natura:hopseed_fence                                                         |    1560 |    false |    5790 |         0 | Hopseed Fence                                        | true   |                                           |
| Natura                        | natura:hopseed_fence_gate                                                    |    1561 |    false |    5791 |         0 | Hopseed Fence Gate                                   | true   |                                           |
| Natura                        | natura:hopseed_pressure_plate                                                |    1558 |    false |    5788 |         0 | Hopseed Pressure Plate                               | true   |                                           |
| Natura                        | natura:hopseed_trap_door                                                     |    1559 |    false |    5789 |         0 | Hopseed Trap Door                                    | true   |                                           |
| Natura                        | natura:lit_netherrack_furnace                                                |    1526 |    false |    5755 |         0 | Nether Furnace                                       | true   |                                           |
| Natura                        | natura:maple_button                                                          |    1527 |    false |    5757 |         0 | Maple Button                                         | true   |                                           |
| Natura                        | natura:maple_fence                                                           |    1530 |    false |    5760 |         0 | Maple Fence                                          | true   |                                           |
| Natura                        | natura:maple_fence_gate                                                      |    1531 |    false |    5761 |         0 | Maple Fence Gate                                     | true   |                                           |
| Natura                        | natura:maple_pressure_plate                                                  |    1528 |    false |    5758 |         0 | Maple Pressure Plate                                 | true   |                                           |
| Natura                        | natura:maple_trap_door                                                       |    1529 |    false |    5759 |         0 | Maple Trap Door                                      | true   |                                           |
| Natura                        | natura:nether_berrybush_blightberry                                          |    1504 |    false |    5733 |         0 | Blightberry Bush                                     | true   |                                           |
| Natura                        | natura:nether_berrybush_duskberry                                            |    1505 |    false |    5734 |         0 | Duskberry Bush                                       | true   |                                           |
| Natura                        | natura:nether_berrybush_skyberry                                             |    1506 |    false |    5735 |         0 | Skyberry Bush                                        | true   |                                           |
| Natura                        | natura:nether_berrybush_stingberry                                           |    1507 |    false |    5736 |         0 | Stingberry Bush                                      | true   |                                           |
| Natura                        | natura:nether_blue_large_glowshroom                                          |    1511 |    false |    5740 |         0 | Blue Glowshroom                                      | true   |                                           |
| Natura                        | natura:nether_bookshelves                                                    |    1594 |     true |    5824 |         0 | Ghostwood Bookshelf                                  | true   | bookshelf                                 |
| Natura                        | natura:nether_bookshelves                                                    |    1594 |     true |    5824 |         1 | Bloodwood Bookshelf                                  | true   | bookshelf                                 |
| Natura                        | natura:nether_bookshelves                                                    |    1594 |     true |    5824 |         2 | Darkwood Bookshelf                                   | true   | bookshelf                                 |
| Natura                        | natura:nether_bookshelves                                                    |    1594 |     true |    5824 |         3 | Fusewood Bookshelf                                   | true   | bookshelf                                 |
| Natura                        | natura:nether_button                                                         |    1519 |    false |    5748 |         0 | Button                                               | true   |                                           |
| Natura                        | natura:nether_door_bloodwood                                                 |    1514 |    false |    5743 |         0 | tile.natura.nether_door_bloodwood.name               | true   |                                           |
| Natura                        | natura:nether_door_darkwood                                                  |    1515 |    false |    5744 |         0 | tile.natura.nether_door_darkwood.name                | true   |                                           |
| Natura                        | natura:nether_door_fusewood                                                  |    1516 |    false |    5745 |         0 | tile.natura.nether_door_fusewood.name                | true   |                                           |
| Natura                        | natura:nether_door_ghostwood                                                 |    1513 |    false |    5742 |         0 | tile.natura.nether_door_ghostwood.name               | true   |                                           |
| Natura                        | natura:nether_glass                                                          |    1499 |     true |    5728 |         0 | Soul Glass                                           | true   | glass,glassSoul                           |
| Natura                        | natura:nether_glass                                                          |    1499 |     true |    5728 |         1 | Heat Glass                                           | true   | glass                                     |
| Natura                        | natura:nether_glowshroom                                                     |    1509 |     true |    5738 |         0 | Green Glowshroom                                     | true   | plant                                     |
| Natura                        | natura:nether_glowshroom                                                     |    1509 |     true |    5738 |         1 | Blue Glowshroom                                      | true   | plant                                     |
| Natura                        | natura:nether_glowshroom                                                     |    1509 |     true |    5738 |         2 | Purple Glowshroom                                    | true   | plant                                     |
| Natura                        | natura:nether_green_large_glowshroom                                         |    1510 |    false |    5739 |         0 | Green Glowshroom                                     | true   |                                           |
| Natura                        | natura:nether_heat_sand                                                      |    1496 |    false |    5725 |         0 | Heat Sand                                            | true   |                                           |
| Natura                        | natura:nether_leaves                                                         |    1490 |     true |    5719 |         0 | Ghostwood Leaves                                     | true   | treeLeaves                                |
| Natura                        | natura:nether_leaves                                                         |    1490 |     true |    5719 |         1 | Blood Leaves                                         | true   | treeLeaves                                |
| Natura                        | natura:nether_leaves                                                         |    1490 |     true |    5719 |         2 | Fusewood Leaves                                      | true   | treeLeaves                                |
| Natura                        | natura:nether_leaves2                                                        |    1491 |     true |    5720 |         0 | Darkwood Leaves                                      | true   | treeLeaves                                |
| Natura                        | natura:nether_leaves2                                                        |    1491 |     true |    5720 |         1 | Darkwood Leaves                                      | true   | treeLeaves                                |
| Natura                        | natura:nether_leaves2                                                        |    1491 |     true |    5720 |         2 | Darkwood Leaves                                      | true   | treeLeaves                                |
| Natura                        | natura:nether_lever                                                          |    1518 |    false |    5747 |         0 | Lever                                                | true   |                                           |
| Natura                        | natura:nether_logs                                                           |    1488 |     true |    5717 |         0 | Ghostwood                                            | true   | logWood                                   |
| Natura                        | natura:nether_logs                                                           |    1488 |     true |    5717 |         1 | Darkwood                                             | true   | logWood                                   |
| Natura                        | natura:nether_logs                                                           |    1488 |     true |    5717 |         2 | Fusewood                                             | true   | logWood                                   |
| Natura                        | natura:nether_logs2                                                          |    1489 |     true |    5718 |         0 | Bloodwood                                            | true   | logWood                                   |
| Natura                        | natura:nether_logs2                                                          |    1489 |     true |    5718 |        15 | Bloodwood                                            | true   | logWood                                   |
| Natura                        | natura:nether_planks                                                         |    1494 |     true |    5723 |         0 | Ghostwood Planks                                     | true   | plankWood                                 |
| Natura                        | natura:nether_planks                                                         |    1494 |     true |    5723 |         1 | Bloodwood Planks                                     | true   | plankWood                                 |
| Natura                        | natura:nether_planks                                                         |    1494 |     true |    5723 |         2 | Darkwood Planks                                      | true   | plankWood                                 |
| Natura                        | natura:nether_planks                                                         |    1494 |     true |    5723 |         3 | Fusewood Planks                                      | true   | plankWood                                 |
| Natura                        | natura:nether_pressure_plate                                                 |    1520 |    false |    5749 |         0 | Pressure Plate                                       | true   |                                           |
| Natura                        | natura:nether_purple_large_glowshroom                                        |    1512 |    false |    5741 |         0 | Purple Glowshroom                                    | true   |                                           |
| Natura                        | natura:nether_sapling                                                        |    1492 |     true |    5721 |         0 | Ghostwood Sapling                                    | true   | plant,treeSapling                         |
| Natura                        | natura:nether_sapling                                                        |    1492 |     true |    5721 |         1 | Fusewood Sapling                                     | true   | plant,treeSapling                         |
| Natura                        | natura:nether_sapling                                                        |    1492 |     true |    5721 |         2 | Darkwood Sapling                                     | true   | plant,treeSapling                         |
| Natura                        | natura:nether_sapling2                                                       |    1493 |    false |    5722 |         0 | Bloodwood Sapling                                    | true   | plant                                     |
| Natura                        | natura:nether_slab                                                           |    1495 |     true |    5724 |         0 | Ghostwood Slab                                       | true   | slabWood                                  |
| Natura                        | natura:nether_slab                                                           |    1495 |     true |    5724 |         1 | Blood Slab                                           | true   | slabWood                                  |
| Natura                        | natura:nether_slab                                                           |    1495 |     true |    5724 |         2 | Darkwood Slab                                        | true   | slabWood                                  |
| Natura                        | natura:nether_slab                                                           |    1495 |     true |    5724 |         3 | Fusewood Slab                                        | true   | slabWood                                  |
| Natura                        | natura:nether_stairs_bloodwood                                               |    1501 |    false |    5730 |         0 | Blood Stairs                                         | true   | stairWood                                 |
| Natura                        | natura:nether_stairs_darkwood                                                |    1502 |    false |    5731 |         0 | Darkwood Stairs                                      | true   | stairWood                                 |
| Natura                        | natura:nether_stairs_fusewood                                                |    1503 |    false |    5732 |         0 | Fusewood Stairs                                      | true   | stairWood                                 |
| Natura                        | natura:nether_stairs_ghostwood                                               |    1500 |    false |    5729 |         0 | Ghostwood Stairs                                     | true   | stairWood                                 |
| Natura                        | natura:nether_tainted_soil                                                   |    1497 |     true |    5726 |         0 | Tainted Soil                                         | true   | taintedSoil                               |
| Natura                        | natura:nether_tainted_soil                                                   |    1497 |     true |    5726 |         1 | Tainted Soil                                         | true   | taintedSoil                               |
| Natura                        | natura:nether_tainted_soil                                                   |    1497 |     true |    5726 |         2 | Tainted Soil                                         | true   | taintedSoil                               |
| Natura                        | natura:nether_thorn_vines                                                    |    1498 |    false |    5727 |         0 | Thornvines                                           | true   | cropVine                                  |
| Natura                        | natura:nether_workbenches                                                    |    1595 |     true |    5825 |         0 | Ghostwood Workbench                                  | true   | crafterWood,craftingTableWood             |
| Natura                        | natura:nether_workbenches                                                    |    1595 |     true |    5825 |         1 | Bloodwood Workbench                                  | true   | crafterWood,craftingTableWood             |
| Natura                        | natura:nether_workbenches                                                    |    1595 |     true |    5825 |         2 | Darkwood Workbench                                   | true   | crafterWood,craftingTableWood             |
| Natura                        | natura:nether_workbenches                                                    |    1595 |     true |    5825 |         3 | Fusewood Workbench                                   | true   | crafterWood,craftingTableWood             |
| Natura                        | natura:netherrack_furnace                                                    |    1525 |    false |    5754 |         0 | Nether Furnace                                       | true   |                                           |
| Natura                        | natura:overworld_berrybush_blackberry                                        |    1473 |    false |    5698 |         0 | Blackberry Bush                                      | true   |                                           |
| Natura                        | natura:overworld_berrybush_blueberry                                         |    1472 |    false |    5697 |         0 | Blueberry Bush                                       | true   |                                           |
| Natura                        | natura:overworld_berrybush_maloberry                                         |    1474 |    false |    5699 |         0 | Maloberry Bush                                       | true   |                                           |
| Natura                        | natura:overworld_berrybush_raspberry                                         |    1471 |    false |    5696 |         0 | Raspberry Bush                                       | true   |                                           |
| Natura                        | natura:overworld_bookshelves                                                 |    1572 |     true |    5802 |         0 | Maple Bookshelf                                      | true   | bookshelf                                 |
| Natura                        | natura:overworld_bookshelves                                                 |    1572 |     true |    5802 |         1 | Silverbell Bookshelf                                 | true   | bookshelf                                 |
| Natura                        | natura:overworld_bookshelves                                                 |    1572 |     true |    5802 |         2 | Amaranth Bookshelf                                   | true   | bookshelf                                 |
| Natura                        | natura:overworld_bookshelves                                                 |    1572 |     true |    5802 |         3 | Tiger Bookshelf                                      | true   | bookshelf                                 |
| Natura                        | natura:overworld_bookshelves                                                 |    1572 |     true |    5802 |         4 | Willow Bookshelf                                     | true   | bookshelf                                 |
| Natura                        | natura:overworld_bookshelves                                                 |    1572 |     true |    5802 |         5 | Eucalyptus Bookshelf                                 | true   | bookshelf                                 |
| Natura                        | natura:overworld_bookshelves                                                 |    1572 |     true |    5802 |         6 | Hopseed Bookshelf                                    | true   | bookshelf                                 |
| Natura                        | natura:overworld_bookshelves                                                 |    1572 |     true |    5802 |         7 | Sakura Bookshelf                                     | true   | bookshelf                                 |
| Natura                        | natura:overworld_bookshelves                                                 |    1572 |     true |    5802 |         8 | Redwood Bookshelf                                    | true   | bookshelf                                 |
| Natura                        | natura:overworld_door_eucalyptus                                             |    1477 |    false |    5702 |         0 | tile.natura.overworld_door_eucalyptus.name           | true   |                                           |
| Natura                        | natura:overworld_door_hopseed                                                |    1478 |    false |    5703 |         0 | tile.natura.overworld_door_hopseed.name              | true   |                                           |
| Natura                        | natura:overworld_door_maple                                                  |    1483 |    false |    5708 |         0 | tile.natura.overworld_door_maple.name                | true   |                                           |
| Natura                        | natura:overworld_door_redwood                                                |    1480 |    false |    5705 |         0 | tile.natura.overworld_door_redwood.name              | true   |                                           |
| Natura                        | natura:overworld_door_redwood_bark                                           |    1481 |    false |    5706 |         0 | tile.natura.overworld_door_redwood_bark.name         | true   |                                           |
| Natura                        | natura:overworld_door_sakura                                                 |    1479 |    false |    5704 |         0 | tile.natura.overworld_door_sakura.name               | true   |                                           |
| Natura                        | natura:overworld_door_silverbell                                             |    1484 |    false |    5709 |         0 | tile.natura.overworld_door_silverbell.name           | true   |                                           |
| Natura                        | natura:overworld_door_tiger                                                  |    1482 |    false |    5707 |         0 | tile.natura.overworld_door_tiger.name                | true   |                                           |
| Natura                        | natura:overworld_leaves                                                      |    1452 |     true |    5677 |         0 | Maple Leaves                                         | true   | treeLeaves                                |
| Natura                        | natura:overworld_leaves                                                      |    1452 |     true |    5677 |         1 | Silverbell Leaves                                    | true   | treeLeaves                                |
| Natura                        | natura:overworld_leaves                                                      |    1452 |     true |    5677 |         2 | Amaranth Leaves                                      | true   | treeLeaves                                |
| Natura                        | natura:overworld_leaves                                                      |    1452 |     true |    5677 |         3 | Tiger Leaves                                         | true   | treeLeaves                                |
| Natura                        | natura:overworld_leaves2                                                     |    1453 |     true |    5678 |         0 | Willow Leaves                                        | true   | treeLeaves                                |
| Natura                        | natura:overworld_leaves2                                                     |    1453 |     true |    5678 |         1 | Eucalyptus Leaves                                    | true   | treeLeaves                                |
| Natura                        | natura:overworld_leaves2                                                     |    1453 |     true |    5678 |         2 | Hopseed Leaves                                       | true   | treeLeaves                                |
| Natura                        | natura:overworld_leaves2                                                     |    1453 |     true |    5678 |         3 | Sakura Leaves                                        | true   | treeLeaves                                |
| Natura                        | natura:overworld_logs                                                        |    1449 |     true |    5674 |         0 | Maple Wood                                           | true   | logWood                                   |
| Natura                        | natura:overworld_logs                                                        |    1449 |     true |    5674 |         1 | Silverbell Wood                                      | true   | logWood                                   |
| Natura                        | natura:overworld_logs                                                        |    1449 |     true |    5674 |         2 | Amaranth Wood                                        | true   | logWood                                   |
| Natura                        | natura:overworld_logs                                                        |    1449 |     true |    5674 |         3 | Tiger Wood                                           | true   | logWood                                   |
| Natura                        | natura:overworld_logs2                                                       |    1450 |     true |    5675 |         0 | Willow Wood                                          | true   | logWood                                   |
| Natura                        | natura:overworld_logs2                                                       |    1450 |     true |    5675 |         1 | Eucalyptus Wood                                      | true   | logWood                                   |
| Natura                        | natura:overworld_logs2                                                       |    1450 |     true |    5675 |         2 | Hopseed Wood                                         | true   | logWood                                   |
| Natura                        | natura:overworld_logs2                                                       |    1450 |     true |    5675 |         3 | Sakura Wood                                          | true   | logWood                                   |
| Natura                        | natura:overworld_planks                                                      |    1459 |     true |    5684 |         0 | Maple Planks                                         | true   | plankWood                                 |
| Natura                        | natura:overworld_planks                                                      |    1459 |     true |    5684 |         1 | Silverbell Planks                                    | true   | plankWood                                 |
| Natura                        | natura:overworld_planks                                                      |    1459 |     true |    5684 |         2 | Amaranth Planks                                      | true   | plankWood                                 |
| Natura                        | natura:overworld_planks                                                      |    1459 |     true |    5684 |         3 | Tigerwood Planks                                     | true   | plankWood                                 |
| Natura                        | natura:overworld_planks                                                      |    1459 |     true |    5684 |         4 | Willow Planks                                        | true   | plankWood                                 |
| Natura                        | natura:overworld_planks                                                      |    1459 |     true |    5684 |         5 | Eucalyptus Planks                                    | true   | plankWood                                 |
| Natura                        | natura:overworld_planks                                                      |    1459 |     true |    5684 |         6 | Hopseed Planks                                       | true   | plankWood                                 |
| Natura                        | natura:overworld_planks                                                      |    1459 |     true |    5684 |         7 | Sakura Planks                                        | true   | plankWood                                 |
| Natura                        | natura:overworld_planks                                                      |    1459 |     true |    5684 |         8 | Redwood Planks                                       | true   | plankWood                                 |
| Natura                        | natura:overworld_sapling                                                     |    1455 |     true |    5680 |         0 | Maple Sapling                                        | true   | plant,treeSapling                         |
| Natura                        | natura:overworld_sapling                                                     |    1455 |     true |    5680 |         1 | Silverbell Sapling                                   | true   | plant,treeSapling                         |
| Natura                        | natura:overworld_sapling                                                     |    1455 |     true |    5680 |         2 | Amaranth Sapling                                     | true   | plant,treeSapling                         |
| Natura                        | natura:overworld_sapling                                                     |    1455 |     true |    5680 |         3 | Tigerwood Sapling                                    | true   | plant,treeSapling                         |
| Natura                        | natura:overworld_sapling2                                                    |    1456 |     true |    5681 |         0 | Willow Sapling                                       | true   | plant,treeSapling                         |
