+-------------------------------+---------------------------------------------------------+---------+----------+----------+--------------------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                                                                                                                                                            |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                                                                                                                                                                    |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                                                                                                                                                                  |
| *** ALSO ***                                                                                                                                                                                                                                                                                                                                                                               |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                                                                                                                                                                  |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                                                                                                                                                                   |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                                                                                                                                                                  |
+-------------------------------+---------------------------------------------------------+---------+----------+----------+--------------------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Mod name                      | Registry name                                           | Item ID | Meta/dmg | Subtypes | Display name                               | Ore Dict keys                                                                                                                                                                                                       |
| Primitive Mobs                | primitivemobs:camouflage_helmet                         |    6278 |        0 |    false | Camouflage Helmet                          |                                                                                                                                                                                                                     |
| Primitive Mobs                | primitivemobs:camouflage_leggings                       |    6281 |        0 |    false | Camouflage Leggings                        |                                                                                                                                                                                                                     |
| Primitive Mobs                | primitivemobs:cooked_dodo                               |    6283 |        0 |    false | Cooked Dodo                                |                                                                                                                                                                                                                     |
| Primitive Mobs                | primitivemobs:dodo                                      |    6282 |        0 |    false | Raw Dodo                                   |                                                                                                                                                                                                                     |
| Primitive Mobs                | primitivemobs:dodo_egg                                  |    6284 |        0 |    false | Dodo Egg                                   | egg,foodSimpleEgg,ingredientEgg,listAllegg                                                                                                                                                                          |
| Primitive Mobs                | primitivemobs:goblin_mace                               |    6286 |        0 |    false | Goblin Mace                                |                                                                                                                                                                                                                     |
| Primitive Mobs                | primitivemobs:mimic_orb                                 |    6285 |        0 |    false | Mimic Orb                                  |                                                                                                                                                                                                                     |
| Primitive Mobs                | primitivemobs:mysteryegg1                               |    6289 |        0 |    false | Mystery Egg                                |                                                                                                                                                                                                                     |
| Primitive Mobs                | primitivemobs:mysteryegg2                               |    6290 |        0 |    false | Mystery Egg                                |                                                                                                                                                                                                                     |
| Primitive Mobs                | primitivemobs:mysteryegg3                               |    6291 |        0 |    false | Mystery Egg                                |                                                                                                                                                                                                                     |
| Primitive Mobs                | primitivemobs:spider_egg                                |    6288 |        0 |    false | Spider Egg                                 |                                                                                                                                                                                                                     |
| Primitive Mobs                | primitivemobs:spider_eggshell                           |    6292 |        0 |    false | Spider Egg Shell                           |                                                                                                                                                                                                                     |
| Primitive Mobs                | primitivemobs:wonder_sap                                |    6287 |        0 |    false | Wonder Sap                                 |                                                                                                                                                                                                                     |
| Progressive Bosses            | progressivebosses:nether_star_shard                     |    6293 |        0 |    false | Nether Star Shard                          |                                                                                                                                                                                                                     |
| Quark                         | quark:acacia_button                                     |    5134 |        0 |    false | Acacia Button                              | buttonWood                                                                                                                                                                                                          |
| Quark                         | quark:acacia_pressure_plate                             |    5129 |        0 |    false | Acacia Pressure Plate                      | pressurePlateWood                                                                                                                                                                                                   |
| Quark                         | quark:acacia_trapdoor                                   |    5092 |        0 |    false | Acacia Trapdoor                            | trapdoorWood                                                                                                                                                                                                        |
| Quark                         | quark:ancient_tome                                      |    5466 |        0 |    false | Ancient Tome                               |                                                                                                                                                                                                                     |
| Quark                         | quark:andesite_speleothem                               |    5171 |        0 |    false | Andesite Speleothem                        |                                                                                                                                                                                                                     |
| Quark                         | quark:archaeologist_hat                                 |    5163 |        0 |    false | Archaeologist Hat                          |                                                                                                                                                                                                                     |
| Quark                         | quark:arrow_ender                                       |    5460 |        0 |    false | Ender Arrow                                |                                                                                                                                                                                                                     |
| Quark                         | quark:arrow_explosive                                   |    5461 |        0 |    false | Explosive Arrow                            |                                                                                                                                                                                                                     |
| Quark                         | quark:arrow_torch                                       |    5462 |        0 |    false | Torch Arrow                                |                                                                                                                                                                                                                     |
| Quark                         | quark:backpack                                          |    5141 |        0 |    false | Backpack                                   |                                                                                                                                                                                                                     |
| Quark                         | quark:bark                                              |    5340 |        0 |     true | Oak Bark                                   |                                                                                                                                                                                                                     |
| Quark                         | quark:bark                                              |    5340 |        1 |     true | Spruce Bark                                |                                                                                                                                                                                                                     |
| Quark                         | quark:bark                                              |    5340 |        2 |     true | Birch Bark                                 |                                                                                                                                                                                                                     |
| Quark                         | quark:bark                                              |    5340 |        3 |     true | Jungle Bark                                |                                                                                                                                                                                                                     |
| Quark                         | quark:bark                                              |    5340 |        4 |     true | Acacia Bark                                |                                                                                                                                                                                                                     |
| Quark                         | quark:bark                                              |    5340 |        5 |     true | Dark Oak Bark                              |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_acacia_slab                                  |    5355 |        0 |     true | Acacia Bark Slab                           |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_acacia_stairs                                |    5354 |        0 |    false | Acacia Bark Stairs                         |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_acacia_wall                                  |    5353 |        0 |    false | Acacia Bark Wall                           |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_birch_slab                                   |    5349 |        0 |     true | Birch Bark Slab                            |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_birch_stairs                                 |    5348 |        0 |    false | Birch Bark Stairs                          |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_birch_wall                                   |    5347 |        0 |    false | Birch Bark Wall                            |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_dark_oak_slab                                |    5358 |        0 |     true | Dark Oak Bark Slab                         |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_dark_oak_stairs                              |    5357 |        0 |    false | Dark Oak Bark Stairs                       |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_dark_oak_wall                                |    5356 |        0 |    false | Dark Oak Bark Wall                         |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_jungle_slab                                  |    5352 |        0 |     true | Jungle Bark Slab                           |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_jungle_stairs                                |    5351 |        0 |    false | Jungle Bark Stairs                         |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_jungle_wall                                  |    5350 |        0 |    false | Jungle Bark Wall                           |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_oak_slab                                     |    5343 |        0 |     true | Oak Bark Slab                              |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_oak_stairs                                   |    5342 |        0 |    false | Oak Bark Stairs                            |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_oak_wall                                     |    5341 |        0 |    false | Oak Bark Wall                              |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_spruce_slab                                  |    5346 |        0 |     true | Spruce Bark Slab                           |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_spruce_stairs                                |    5345 |        0 |    false | Spruce Bark Stairs                         |                                                                                                                                                                                                                     |
| Quark                         | quark:bark_spruce_wall                                  |    5344 |        0 |    false | Spruce Bark Wall                           |                                                                                                                                                                                                                     |
| Quark                         | quark:basalt                                            |    5185 |        0 |     true | Basalt                                     | stoneBasalt                                                                                                                                                                                                         |
| Quark                         | quark:basalt                                            |    5185 |        1 |     true | Polished Basalt                            | stoneBasaltPolished                                                                                                                                                                                                 |
| Quark                         | quark:basalt_speleothem                                 |    5173 |        0 |    false | Basalt Speleothem                          |                                                                                                                                                                                                                     |
| Quark                         | quark:basalt_wall                                       |    5188 |        0 |    false | Basalt Wall                                |                                                                                                                                                                                                                     |
| Quark                         | quark:biome_brick                                       |    5213 |        0 |     true | Brimstone Bricks                           | stoneBrimstonePolished                                                                                                                                                                                              |
| Quark                         | quark:biome_brick                                       |    5213 |        1 |     true | Permafrost Bricks                          |                                                                                                                                                                                                                     |
| Quark                         | quark:biome_cobblestone                                 |    5212 |        0 |     true | Brimstone                                  | stoneBrimstone                                                                                                                                                                                                      |
| Quark                         | quark:biome_cobblestone                                 |    5212 |        1 |     true | Permafrost                                 | stonePermafrost,stonePermafrostPolished                                                                                                                                                                             |
| Quark                         | quark:biome_cobblestone                                 |    5212 |        2 |     true | Cobbedstone                                |                                                                                                                                                                                                                     |
| Quark                         | quark:biotite                                           |    5180 |        0 |    false | Ender Biotite                              | gemEnderBiotite                                                                                                                                                                                                     |
| Quark                         | quark:biotite_block                                     |    5179 |        0 |     true | Block of Biotite                           |                                                                                                                                                                                                                     |
| Quark                         | quark:biotite_block                                     |    5179 |        1 |     true | Chiseled Biotite Block                     |                                                                                                                                                                                                                     |
| Quark                         | quark:biotite_block                                     |    5179 |        2 |     true | Pillar Biotite Block                       |                                                                                                                                                                                                                     |
| Quark                         | quark:biotite_ore                                       |    5178 |        0 |    false | Ender Biotite Ore                          |                                                                                                                                                                                                                     |
| Quark                         | quark:biotite_slab                                      |    5181 |        0 |     true | Biotite Slab                               |                                                                                                                                                                                                                     |
| Quark                         | quark:biotite_stairs                                    |    5182 |        0 |    false | Biotite Stairs                             |                                                                                                                                                                                                                     |
| Quark                         | quark:biotite_wall                                      |    5183 |        0 |    false | Biotite Wall                               |                                                                                                                                                                                                                     |
| Quark                         | quark:birch_button                                      |    5132 |        0 |    false | Birch Button                               | buttonWood                                                                                                                                                                                                          |
| Quark                         | quark:birch_pressure_plate                              |    5127 |        0 |    false | Birch Pressure Plate                       | pressurePlateWood                                                                                                                                                                                                   |
| Quark                         | quark:birch_trapdoor                                    |    5090 |        0 |    false | Birch Trapdoor                             | trapdoorWood                                                                                                                                                                                                        |
| Quark                         | quark:black_ash                                         |    5465 |        0 |    false | Wither Ash                                 |                                                                                                                                                                                                                     |
| Quark                         | quark:blaze_lantern                                     |    5123 |        0 |    false | Blaze Lantern                              |                                                                                                                                                                                                                     |
| Quark                         | quark:brick_wall                                        |    5263 |        0 |    false | Brick Wall                                 |                                                                                                                                                                                                                     |
| Quark                         | quark:candle                                            |    5120 |        0 |     true | White Candle                               | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |        1 |     true | Orange Candle                              | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |        2 |     true | Magenta Candle                             | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |        3 |     true | Light Blue Candle                          | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |        4 |     true | Yellow Candle                              | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |        5 |     true | Lime Candle                                | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |        6 |     true | Pink Candle                                | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |        7 |     true | Gray Candle                                | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |        8 |     true | Light Gray Candle                          | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |        9 |     true | Cyan Candle                                | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |       10 |     true | Purple Candle                              | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |       11 |     true | Blue Candle                                | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |       12 |     true | Brown Candle                               | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |       13 |     true | Green Candle                               | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |       14 |     true | Red Candle                                 | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:candle                                            |    5120 |       15 |     true | Black Candle                               | blockCandle                                                                                                                                                                                                         |
| Quark                         | quark:carved_wood                                       |    5444 |        0 |     true | Carved Oak Wood                            |                                                                                                                                                                                                                     |
| Quark                         | quark:carved_wood                                       |    5444 |        1 |     true | Carved Spruce Wood                         |                                                                                                                                                                                                                     |
| Quark                         | quark:carved_wood                                       |    5444 |        2 |     true | Carved Birch Wood                          |                                                                                                                                                                                                                     |
| Quark                         | quark:carved_wood                                       |    5444 |        3 |     true | Carved Jungle Wood                         |                                                                                                                                                                                                                     |
| Quark                         | quark:carved_wood                                       |    5444 |        4 |     true | Carved Acacia Wood                         |                                                                                                                                                                                                                     |
| Quark                         | quark:carved_wood                                       |    5444 |        5 |     true | Carved Dark Oak Wood                       |                                                                                                                                                                                                                     |
| Quark                         | quark:chain                                             |    5154 |        0 |    false | Iron Chain                                 |                                                                                                                                                                                                                     |
| Quark                         | quark:charcoal_block                                    |    5137 |        0 |    false | Block of Charcoal                          | blockCharcoal                                                                                                                                                                                                       |
| Quark                         | quark:charred_nether_brick_slab                         |    5393 |        0 |     true | Charred Nether Brick Slab                  |                                                                                                                                                                                                                     |
| Quark                         | quark:charred_nether_brick_stairs                       |    5392 |        0 |    false | Charred Nether Brick Stairs                |                                                                                                                                                                                                                     |
| Quark                         | quark:charred_nether_bricks                             |    5391 |        0 |    false | Charred Nether Brick                       |                                                                                                                                                                                                                     |
| Quark                         | quark:chute                                             |    5143 |        0 |    false | Chute                                      |                                                                                                                                                                                                                     |
| Quark                         | quark:cobbed_stone_slab                                 |    5224 |        0 |     true | Cobbedstone Slab                           |                                                                                                                                                                                                                     |
| Quark                         | quark:cobbed_stone_stairs                               |    5225 |        0 |    false | Cobbedstone Stairs                         |                                                                                                                                                                                                                     |
| Quark                         | quark:cobbed_stone_wall                                 |    5234 |        0 |    false | Cobbedstone Wall                           |                                                                                                                                                                                                                     |
| Quark                         | quark:cobblestone_mossy_slab                            |    5385 |        0 |     true | Moss Stone Slab                            |                                                                                                                                                                                                                     |
| Quark                         | quark:cobblestone_mossy_stairs                          |    5384 |        0 |    false | Moss Stone Stairs                          |                                                                                                                                                                                                                     |
| Quark                         | quark:color_slime                                       |    5149 |        0 |     true | Red Slime Block                            | blockSlime,blockSlimeRed                                                                                                                                                                                            |
| Quark                         | quark:color_slime                                       |    5149 |        1 |     true | Blue Slime Block                           | blockSlime,blockSlimeBlue                                                                                                                                                                                           |
| Quark                         | quark:color_slime                                       |    5149 |        2 |     true | Cyan Slime Block                           | blockSlime,blockSlimeCyan                                                                                                                                                                                           |
| Quark                         | quark:color_slime                                       |    5149 |        3 |     true | Magenta Slime Block                        | blockSlime,blockSlimeMagenta                                                                                                                                                                                        |
| Quark                         | quark:color_slime                                       |    5149 |        4 |     true | Yellow Slime Block                         | blockSlime,blockSlimeYellow                                                                                                                                                                                         |
| Quark                         | quark:colored_flowerpot_black                           |    5114 |        0 |    false | Black Flower Pot                           |                                                                                                                                                                                                                     |
| Quark                         | quark:colored_flowerpot_blue                            |    5110 |        0 |    false | Blue Flower Pot                            |                                                                                                                                                                                                                     |
| Quark                         | quark:colored_flowerpot_brown                           |    5111 |        0 |    false | Brown Flower Pot                           |                                                                                                                                                                                                                     |
| Quark                         | quark:colored_flowerpot_cyan                            |    5108 |        0 |    false | Cyan Flower Pot                            |                                                                                                                                                                                                                     |
| Quark                         | quark:colored_flowerpot_gray                            |    5106 |        0 |    false | Gray Flower Pot                            |                                                                                                                                                                                                                     |
| Quark                         | quark:colored_flowerpot_green                           |    5112 |        0 |    false | Green Flower Pot                           |                                                                                                                                                                                                                     |
| Quark                         | quark:colored_flowerpot_light_blue                      |    5102 |        0 |    false | Light Blue Flower Pot                      |                                                                                                                                                                                                                     |
| Quark                         | quark:colored_flowerpot_lime                            |    5104 |        0 |    false | Lime Flower Pot                            |                                                                                                                                                                                                                     |
| Quark                         | quark:colored_flowerpot_magenta                         |    5101 |        0 |    false | Magenta Flower Pot                         |                                                                                                                                                                                                                     |
